season,round,driver,driver_points,driver_wins,driver_standings_pos
2017,11,grosjean,18.0,0,13
2017,11,kevin_magnussen,11.0,0,14
2017,11,alonso,10.0,0,15
2017,11,wehrlein,5.0,0,16
2017,11,kvyat,4.0,0,17
2017,11,vandoorne,1.0,0,18
2017,11,jolyon_palmer,0.0,0,19
2017,11,ericsson,0.0,0,20
2017,11,giovinazzi,0.0,0,21
2017,11,button,0.0,0,22
2017,11,resta,0.0,0,23
2017,12,vettel,220.0,4,1
2017,12,hamilton,213.0,5,2
2017,12,bottas,179.0,2,3
2017,12,ricciardo,132.0,1,4
2017,12,raikkonen,128.0,0,5
2017,12,max_verstappen,67.0,0,6
2017,12,perez,56.0,0,7
2017,12,ocon,47.0,0,8
2017,12,sainz,36.0,0,9
2017,12,hulkenberg,34.0,0,10
2017,12,massa,27.0,0,11
2017,12,grosjean,24.0,0,12
2017,12,stroll,18.0,0,13
2017,12,kevin_magnussen,11.0,0,14
2017,12,alonso,10.0,0,15
2017,12,wehrlein,5.0,0,16
2017,12,kvyat,4.0,0,17
2017,12,vandoorne,1.0,0,18
2017,12,jolyon_palmer,0.0,0,19
2017,12,ericsson,0.0,0,20
2017,12,giovinazzi,0.0,0,21
2017,12,button,0.0,0,22
2017,12,resta,0.0,0,23
2017,13,hamilton,238.0,6,1
2017,13,vettel,235.0,4,2
2017,13,bottas,197.0,2,3
2017,13,ricciardo,144.0,1,4
2017,13,raikkonen,138.0,0,5
2017,13,max_verstappen,68.0,0,6
2017,13,perez,58.0,0,7
2017,13,ocon,55.0,0,8
2017,13,sainz,36.0,0,9
2017,13,hulkenberg,34.0,0,10
2017,13,massa,31.0,0,11
2017,13,stroll,24.0,0,12
2017,13,grosjean,24.0,0,13
2017,13,kevin_magnussen,11.0,0,14
2017,13,alonso,10.0,0,15
2017,13,wehrlein,5.0,0,16
2017,13,kvyat,4.0,0,17
2017,13,vandoorne,1.0,0,18
2017,13,jolyon_palmer,0.0,0,19
2017,13,ericsson,0.0,0,20
2017,13,giovinazzi,0.0,0,21
2017,13,button,0.0,0,22
2017,13,resta,0.0,0,23
2017,14,hamilton,263.0,7,1
2017,14,vettel,235.0,4,2
2017,14,bottas,212.0,2,3
2017,14,ricciardo,162.0,1,4
2017,14,raikkonen,138.0,0,5
2017,14,max_verstappen,68.0,0,6
2017,14,perez,68.0,0,7
2017,14,ocon,56.0,0,8
2017,14,sainz,48.0,0,9
2017,14,hulkenberg,34.0,0,10
2017,14,massa,31.0,0,11
2017,14,stroll,28.0,0,12
2017,14,grosjean,26.0,0,13
2017,14,kevin_magnussen,11.0,0,14
2017,14,alonso,10.0,0,15
2017,14,jolyon_palmer,8.0,0,16
2017,14,vandoorne,7.0,0,17
2017,14,wehrlein,5.0,0,18
2017,14,kvyat,4.0,0,19
2017,14,ericsson,0.0,0,20
2017,14,giovinazzi,0.0,0,21
2017,14,button,0.0,0,22
2017,14,resta,0.0,0,23
2017,15,hamilton,281.0,7,1
2017,15,vettel,247.0,4,2
2017,15,bottas,222.0,2,3
2017,15,ricciardo,177.0,1,4
2017,15,raikkonen,138.0,0,5
2017,15,max_verstappen,93.0,1,6
2017,15,perez,76.0,0,7
2017,15,ocon,57.0,0,8
2017,15,sainz,48.0,0,9
2017,15,hulkenberg,34.0,0,10
2017,15,massa,33.0,0,11
2017,15,stroll,32.0,0,12
2017,15,grosjean,26.0,0,13
2017,15,vandoorne,13.0,0,14
2017,15,kevin_magnussen,11.0,0,15
2017,15,alonso,10.0,0,16
2017,15,jolyon_palmer,8.0,0,17
2017,15,wehrlein,5.0,0,18
2017,15,kvyat,4.0,0,19
2017,15,ericsson,0.0,0,20
2017,15,giovinazzi,0.0,0,21
2017,15,gasly,0.0,0,22
2017,15,button,0.0,0,23
2017,15,resta,0.0,0,24
2017,16,hamilton,306.0,8,1
2017,16,vettel,247.0,4,2
2017,16,bottas,234.0,2,3
2017,16,ricciardo,192.0,1,4
2017,16,raikkonen,148.0,0,5
2017,16,max_verstappen,111.0,1,6
2017,16,perez,82.0,0,7
2017,16,ocon,65.0,0,8
2017,16,sainz,48.0,0,9
2017,16,hulkenberg,34.0,0,10
2017,16,massa,34.0,0,11
2017,16,stroll,32.0,0,12
2017,16,grosjean,28.0,0,13
2017,16,kevin_magnussen,15.0,0,14
2017,16,vandoorne,13.0,0,15
2017,16,alonso,10.0,0,16
2017,16,jolyon_palmer,8.0,0,17
2017,16,wehrlein,5.0,0,18
2017,16,kvyat,4.0,0,19
2017,16,ericsson,0.0,0,20
2017,16,giovinazzi,0.0,0,21
2017,16,gasly,0.0,0,22
2017,16,button,0.0,0,23
2017,16,resta,0.0,0,24
2017,17,hamilton,331.0,9,1
2017,17,vettel,265.0,4,2
2017,17,bottas,244.0,2,3
2017,17,ricciardo,192.0,1,4
2017,17,raikkonen,163.0,0,5
2017,17,max_verstappen,123.0,1,6
2017,17,perez,86.0,0,7
2017,17,ocon,73.0,0,8
2017,17,sainz,54.0,0,9
2017,17,massa,36.0,0,10
2017,17,hulkenberg,34.0,0,11
2017,17,stroll,32.0,0,12
2017,17,grosjean,28.0,0,13
2017,17,kevin_magnussen,15.0,0,14
2017,17,vandoorne,13.0,0,15
2017,17,alonso,10.0,0,16
2017,17,jolyon_palmer,8.0,0,17
2017,17,wehrlein,5.0,0,18
2017,17,kvyat,5.0,0,19
2017,17,ericsson,0.0,0,20
2017,17,giovinazzi,0.0,0,21
2017,17,gasly,0.0,0,22
2017,17,brendon_hartley,0.0,0,23
2017,17,button,0.0,0,24
2017,17,resta,0.0,0,25
2017,18,hamilton,333.0,9,1
2017,18,vettel,277.0,4,2
2017,18,bottas,262.0,2,3
2017,18,ricciardo,192.0,1,4
2017,18,raikkonen,178.0,0,5
2017,18,max_verstappen,148.0,2,6
2017,18,perez,92.0,0,7
2017,18,ocon,83.0,0,8
2017,18,sainz,54.0,0,9
2017,18,stroll,40.0,0,10
2017,18,massa,36.0,0,11
2017,18,hulkenberg,34.0,0,12
2017,18,grosjean,28.0,0,13
2017,18,kevin_magnussen,19.0,0,14
2017,18,vandoorne,13.0,0,15
2017,18,alonso,11.0,0,16
2017,18,jolyon_palmer,8.0,0,17
2017,18,wehrlein,5.0,0,18
2017,18,kvyat,5.0,0,19
2017,18,ericsson,0.0,0,20
2017,18,giovinazzi,0.0,0,21
2017,18,gasly,0.0,0,22
2017,18,brendon_hartley,0.0,0,23
2017,18,button,0.0,0,24
2017,18,resta,0.0,0,25
2017,19,hamilton,345.0,9,1
2017,19,vettel,302.0,5,2
2017,19,bottas,280.0,2,3
2017,19,ricciardo,200.0,1,4
2017,19,raikkonen,193.0,0,5
2017,19,max_verstappen,158.0,2,6
2017,19,perez,94.0,0,7
2017,19,ocon,83.0,0,8
2017,19,sainz,54.0,0,9
2017,19,massa,42.0,0,10
2017,19,stroll,40.0,0,11
2017,19,hulkenberg,35.0,0,12
2017,19,grosjean,28.0,0,13
2017,19,kevin_magnussen,19.0,0,14
2017,19,alonso,15.0,0,15
2017,19,vandoorne,13.0,0,16
2017,19,jolyon_palmer,8.0,0,17
2017,19,wehrlein,5.0,0,18
2017,19,kvyat,5.0,0,19
2017,19,ericsson,0.0,0,20
2017,19,gasly,0.0,0,21
2017,19,giovinazzi,0.0,0,22
2017,19,brendon_hartley,0.0,0,23
2017,19,button,0.0,0,24
2017,19,resta,0.0,0,25
2017,20,hamilton,363.0,9,1
2017,20,vettel,317.0,5,2
2017,20,bottas,305.0,3,3
2017,20,raikkonen,205.0,0,4
2017,20,ricciardo,200.0,1,5
2017,20,max_verstappen,168.0,2,6
2017,20,perez,100.0,0,7
2017,20,ocon,87.0,0,8
2017,20,sainz,54.0,0,9
2017,20,hulkenberg,43.0,0,10
2017,20,massa,43.0,0,11
2017,20,stroll,40.0,0,12
2017,20,grosjean,28.0,0,13
2017,20,kevin_magnussen,19.0,0,14
2017,20,alonso,17.0,0,15
2017,20,vandoorne,13.0,0,16
2017,20,jolyon_palmer,8.0,0,17
2017,20,wehrlein,5.0,0,18
2017,20,kvyat,5.0,0,19
2017,20,ericsson,0.0,0,20
2017,20,gasly,0.0,0,21
2017,20,giovinazzi,0.0,0,22
2017,20,brendon_hartley,0.0,0,23
2017,20,button,0.0,0,24
2017,20,resta,0.0,0,25
2018,1,vettel,25.0,1,1
2018,1,hamilton,18.0,0,2
2018,1,raikkonen,15.0,0,3
2018,1,ricciardo,12.0,0,4
2018,1,alonso,10.0,0,5
2018,1,max_verstappen,8.0,0,6
2018,1,hulkenberg,6.0,0,7
2018,1,bottas,4.0,0,8
2018,1,vandoorne,2.0,0,9
2018,1,sainz,1.0,0,10
2018,1,perez,0.0,0,11
2018,1,ocon,0.0,0,12
2018,1,leclerc,0.0,0,13
2018,1,stroll,0.0,0,14
2018,1,brendon_hartley,0.0,0,15
2018,1,grosjean,0.0,0,16
2018,1,kevin_magnussen,0.0,0,17
2018,1,gasly,0.0,0,18
2018,1,ericsson,0.0,0,19
2018,1,sirotkin,0.0,0,20
2018,2,vettel,50.0,2,1
2018,2,hamilton,33.0,0,2
2018,2,bottas,22.0,0,3
2018,2,alonso,16.0,0,4
2018,2,raikkonen,15.0,0,5
2018,2,hulkenberg,14.0,0,6
2018,2,gasly,12.0,0,7
2018,2,ricciardo,12.0,0,8
2018,2,kevin_magnussen,10.0,0,9
2018,2,max_verstappen,8.0,0,10
2018,2,vandoorne,6.0,0,11
2018,2,ericsson,2.0,0,12
2018,2,sainz,1.0,0,13
2018,2,ocon,1.0,0,14
2018,2,perez,0.0,0,15
2018,2,leclerc,0.0,0,16
2018,2,grosjean,0.0,0,17
2018,2,stroll,0.0,0,18
2018,2,brendon_hartley,0.0,0,19
2018,2,sirotkin,0.0,0,20
2018,3,vettel,54.0,2,1
2018,3,hamilton,45.0,0,2
2018,3,bottas,40.0,0,3
2018,3,ricciardo,37.0,1,4
2018,3,raikkonen,30.0,0,5
2018,3,alonso,22.0,0,6
2018,3,hulkenberg,22.0,0,7
2018,3,max_verstappen,18.0,0,8
2018,3,gasly,12.0,0,9
2018,3,kevin_magnussen,11.0,0,10
2018,3,vandoorne,6.0,0,11
2018,3,sainz,3.0,0,12
2018,3,ericsson,2.0,0,13
2018,3,ocon,1.0,0,14
2018,3,perez,0.0,0,15
2018,3,leclerc,0.0,0,16
2018,3,grosjean,0.0,0,17
2018,3,stroll,0.0,0,18
2018,3,sirotkin,0.0,0,19
2018,3,brendon_hartley,0.0,0,20
2018,4,hamilton,70.0,1,1
2018,4,vettel,66.0,2,2
2018,4,raikkonen,48.0,0,3
2018,4,bottas,40.0,0,4
2018,4,ricciardo,37.0,1,5
2018,4,alonso,28.0,0,6
2018,4,hulkenberg,22.0,0,7
2018,4,max_verstappen,18.0,0,8
2018,4,perez,15.0,0,9
2018,4,sainz,13.0,0,10
2018,4,gasly,12.0,0,11
2018,4,kevin_magnussen,11.0,0,12
2018,4,leclerc,8.0,0,13
2018,4,vandoorne,8.0,0,14
2018,4,stroll,4.0,0,15
2018,4,ericsson,2.0,0,16
2018,4,ocon,1.0,0,17
2018,4,brendon_hartley,1.0,0,18
2018,4,grosjean,0.0,0,19
2018,4,sirotkin,0.0,0,20
2018,5,hamilton,95.0,2,1
2018,5,vettel,78.0,2,2
2018,5,bottas,58.0,0,3
2018,5,raikkonen,48.0,0,4
2018,5,ricciardo,47.0,1,5
2018,5,max_verstappen,33.0,0,6
2018,5,alonso,32.0,0,7
2018,5,hulkenberg,22.0,0,8
2018,5,kevin_magnussen,19.0,0,9
2018,5,sainz,19.0,0,10
2018,5,perez,17.0,0,11
2018,5,gasly,12.0,0,12
2018,5,leclerc,9.0,0,13
2018,5,vandoorne,8.0,0,14
2018,5,stroll,4.0,0,15
2018,5,ericsson,2.0,0,16
2018,5,ocon,1.0,0,17
2018,5,brendon_hartley,1.0,0,18
2018,5,grosjean,0.0,0,19
2018,5,sirotkin,0.0,0,20
2018,6,hamilton,110.0,2,1
2018,6,vettel,96.0,2,2
2018,6,ricciardo,72.0,2,3
2018,6,bottas,68.0,0,4
2018,6,raikkonen,60.0,0,5
2018,6,max_verstappen,35.0,0,6
2018,6,alonso,32.0,0,7
2018,6,hulkenberg,26.0,0,8
2018,6,sainz,20.0,0,9
2018,6,kevin_magnussen,19.0,0,10
2018,6,gasly,18.0,0,11
2018,6,perez,17.0,0,12
2018,6,ocon,9.0,0,13
2018,6,leclerc,9.0,0,14
2018,6,vandoorne,8.0,0,15
2018,6,stroll,4.0,0,16
2018,6,ericsson,2.0,0,17
2018,6,brendon_hartley,1.0,0,18
2018,6,grosjean,0.0,0,19
2018,6,sirotkin,0.0,0,20
2018,7,vettel,121.0,3,1
2018,7,hamilton,120.0,2,2
2018,7,bottas,86.0,0,3
2018,7,ricciardo,84.0,2,4
2018,7,raikkonen,68.0,0,5
2018,7,max_verstappen,50.0,0,6
2018,7,alonso,32.0,0,7
2018,7,hulkenberg,32.0,0,8
2018,7,sainz,24.0,0,9
2018,7,kevin_magnussen,19.0,0,10
2018,7,gasly,18.0,0,11
2018,7,perez,17.0,0,12
2018,7,ocon,11.0,0,13
2018,7,leclerc,10.0,0,14
2018,7,vandoorne,8.0,0,15
2018,7,stroll,4.0,0,16
2018,7,ericsson,2.0,0,17
2018,7,brendon_hartley,1.0,0,18
2018,7,grosjean,0.0,0,19
2018,7,sirotkin,0.0,0,20
2018,8,hamilton,145.0,3,1
2018,8,vettel,131.0,3,2
2018,8,ricciardo,96.0,2,3
2018,8,bottas,92.0,0,4
2018,8,raikkonen,83.0,0,5
2018,8,max_verstappen,68.0,0,6
2018,8,hulkenberg,34.0,0,7
2018,8,alonso,32.0,0,8
2018,8,sainz,28.0,0,9
2018,8,kevin_magnussen,27.0,0,10
2018,8,gasly,18.0,0,11
2018,8,perez,17.0,0,12
2018,8,ocon,11.0,0,13
2018,8,leclerc,11.0,0,14
2018,8,vandoorne,8.0,0,15
2018,8,stroll,4.0,0,16
2018,8,ericsson,2.0,0,17
2018,8,brendon_hartley,1.0,0,18
2018,8,grosjean,0.0,0,19
2018,8,sirotkin,0.0,0,20
2018,9,vettel,146.0,3,1
2018,9,hamilton,145.0,3,2
2018,9,raikkonen,101.0,0,3
2018,9,ricciardo,96.0,2,4
2018,9,max_verstappen,93.0,1,5
2018,9,bottas,92.0,0,6
2018,9,kevin_magnussen,37.0,0,7
2018,9,alonso,36.0,0,8
2018,9,hulkenberg,34.0,0,9
2018,9,sainz,28.0,0,10
2018,9,perez,23.0,0,11
2018,9,ocon,19.0,0,12
2018,9,gasly,18.0,0,13
2018,9,leclerc,13.0,0,14
2018,9,grosjean,12.0,0,15
2018,9,vandoorne,8.0,0,16
2018,9,stroll,4.0,0,17
2018,9,ericsson,3.0,0,18
2018,9,brendon_hartley,1.0,0,19
2018,9,sirotkin,0.0,0,20
2018,10,vettel,171.0,4,1
2018,10,hamilton,163.0,3,2
2018,10,raikkonen,116.0,0,3
2018,10,ricciardo,106.0,2,4
2018,10,bottas,104.0,0,5
2018,10,max_verstappen,93.0,1,6
2018,10,hulkenberg,42.0,0,7
2018,10,alonso,40.0,0,8
2018,10,kevin_magnussen,39.0,0,9
2018,10,sainz,28.0,0,10
2018,10,ocon,25.0,0,11
2018,10,perez,24.0,0,12
2018,10,gasly,18.0,0,13
2018,10,leclerc,13.0,0,14
2018,10,grosjean,12.0,0,15
2018,10,vandoorne,8.0,0,16
2018,10,stroll,4.0,0,17
2018,10,ericsson,3.0,0,18
2018,10,brendon_hartley,1.0,0,19
2018,10,sirotkin,0.0,0,20
2018,11,hamilton,188.0,4,1
2018,11,vettel,171.0,4,2
2018,11,raikkonen,131.0,0,3
2018,11,bottas,122.0,0,4
2018,11,ricciardo,106.0,2,5
2018,11,max_verstappen,105.0,1,6
2018,11,hulkenberg,52.0,0,7
2018,11,alonso,40.0,0,8
2018,11,kevin_magnussen,39.0,0,9
2018,11,perez,30.0,0,10
2018,11,ocon,29.0,0,11
2018,11,sainz,28.0,0,12
2018,11,grosjean,20.0,0,13
2018,11,gasly,18.0,0,14
2018,11,leclerc,13.0,0,15
2018,11,vandoorne,8.0,0,16
2018,11,ericsson,5.0,0,17
2018,11,stroll,4.0,0,18
2018,11,brendon_hartley,2.0,0,19
2018,11,sirotkin,0.0,0,20
2018,12,hamilton,213.0,5,1
2018,12,vettel,189.0,4,2
2018,12,raikkonen,146.0,0,3
2018,12,bottas,132.0,0,4
2018,12,ricciardo,118.0,2,5
2018,12,max_verstappen,105.0,1,6
2018,12,hulkenberg,52.0,0,7
2018,12,kevin_magnussen,45.0,0,8
2018,12,alonso,44.0,0,9
2018,12,perez,30.0,0,10
2018,12,sainz,30.0,0,11
2018,12,ocon,29.0,0,12
2018,12,gasly,26.0,0,13
2018,12,grosjean,21.0,0,14
2018,12,leclerc,13.0,0,15
2018,12,vandoorne,8.0,0,16
2018,12,ericsson,5.0,0,17
2018,12,stroll,4.0,0,18
2018,12,brendon_hartley,2.0,0,19
2018,12,sirotkin,0.0,0,20
2018,13,hamilton,231.0,5,1
2018,13,vettel,214.0,5,2
2018,13,raikkonen,146.0,0,3
2018,13,bottas,144.0,0,4
2018,13,max_verstappen,120.0,1,5
2018,13,ricciardo,118.0,2,6
2018,13,hulkenberg,52.0,0,7
2018,13,kevin_magnussen,49.0,0,8
2018,13,alonso,44.0,0,9
2018,13,perez,40.0,0,10
2018,13,ocon,37.0,0,11
2018,13,sainz,30.0,0,12
2018,13,gasly,28.0,0,13
2018,13,grosjean,27.0,0,14
2018,13,leclerc,13.0,0,15
2018,13,vandoorne,8.0,0,16
2018,13,ericsson,6.0,0,17
2018,13,stroll,4.0,0,18
2018,13,brendon_hartley,2.0,0,19
2018,13,sirotkin,0.0,0,20
2018,14,hamilton,256.0,6,1
2018,14,vettel,226.0,5,2
2018,14,raikkonen,164.0,0,3
2018,14,bottas,159.0,0,4
2018,14,max_verstappen,130.0,1,5
2018,14,ricciardo,118.0,2,6
2018,14,hulkenberg,52.0,0,7
2018,14,kevin_magnussen,49.0,0,8
2018,14,perez,46.0,0,9
2018,14,ocon,45.0,0,10
2018,14,alonso,44.0,0,11
2018,14,sainz,34.0,0,12
2018,14,gasly,28.0,0,13
2018,14,grosjean,27.0,0,14
2018,14,leclerc,13.0,0,15
2018,14,vandoorne,8.0,0,16
2018,14,stroll,6.0,0,17
2018,14,ericsson,6.0,0,18
2018,14,brendon_hartley,2.0,0,19
2018,14,sirotkin,1.0,0,20
2018,15,hamilton,281.0,7,1
2018,15,vettel,241.0,5,2
2018,15,raikkonen,174.0,0,3
2018,15,bottas,171.0,0,4
2018,15,max_verstappen,148.0,1,5
2018,15,ricciardo,126.0,2,6
2018,15,hulkenberg,53.0,0,7
2018,15,alonso,50.0,0,8
2018,15,kevin_magnussen,49.0,0,9
2018,15,perez,46.0,0,10
2018,15,ocon,45.0,0,11
2018,15,sainz,38.0,0,12
2018,15,gasly,28.0,0,13
2018,15,grosjean,27.0,0,14
2018,15,leclerc,15.0,0,15
2018,15,vandoorne,8.0,0,16
2018,15,stroll,6.0,0,17
2018,15,ericsson,6.0,0,18
2018,15,brendon_hartley,2.0,0,19
2018,15,sirotkin,1.0,0,20
2018,16,hamilton,306.0,8,1
2018,16,vettel,256.0,5,2
2018,16,bottas,189.0,0,3
2018,16,raikkonen,186.0,0,4
2018,16,max_verstappen,158.0,1,5
2018,16,ricciardo,134.0,2,6
2018,16,kevin_magnussen,53.0,0,7
2018,16,hulkenberg,53.0,0,8
2018,16,alonso,50.0,0,9
2018,16,perez,47.0,0,10
2018,16,ocon,47.0,0,11
2018,16,sainz,38.0,0,12
2018,16,gasly,28.0,0,13
2018,16,grosjean,27.0,0,14
2018,16,leclerc,21.0,0,15
2018,16,vandoorne,8.0,0,16
2018,16,stroll,6.0,0,17
2018,16,ericsson,6.0,0,18
2018,16,brendon_hartley,2.0,0,19
2018,16,sirotkin,1.0,0,20
2018,17,hamilton,331.0,9,1
2018,17,vettel,264.0,5,2
2018,17,bottas,207.0,0,3
2018,17,raikkonen,196.0,0,4
2018,17,max_verstappen,173.0,1,5
2018,17,ricciardo,146.0,2,6
2018,17,perez,53.0,0,7
2018,17,kevin_magnussen,53.0,0,8
2018,17,hulkenberg,53.0,0,9
2018,17,alonso,50.0,0,10
2018,17,ocon,49.0,0,11
2018,17,sainz,39.0,0,12
2018,17,grosjean,31.0,0,13
2018,17,gasly,28.0,0,14
2018,17,leclerc,21.0,0,15
2018,17,vandoorne,8.0,0,16
2018,17,stroll,6.0,0,17
2018,17,ericsson,6.0,0,18
2018,17,brendon_hartley,2.0,0,19
2018,17,sirotkin,1.0,0,20
2018,18,hamilton,346.0,9,1
2018,18,vettel,276.0,5,2
2018,18,raikkonen,221.0,1,3
2018,18,bottas,217.0,0,4
2018,18,max_verstappen,191.0,1,5
2018,18,ricciardo,146.0,2,6
2018,18,hulkenberg,61.0,0,7
2018,18,perez,57.0,0,8
2018,18,kevin_magnussen,53.0,0,9
2018,18,alonso,50.0,0,10
2018,18,ocon,49.0,0,11
2018,18,sainz,45.0,0,12
2018,18,grosjean,31.0,0,13
2018,18,gasly,28.0,0,14
2018,18,leclerc,21.0,0,15
2018,18,vandoorne,8.0,0,16
2018,18,ericsson,7.0,0,17
2018,18,stroll,6.0,0,18
2018,18,brendon_hartley,4.0,0,19
2018,18,sirotkin,1.0,0,20
2018,19,hamilton,358.0,9,1
2018,19,vettel,294.0,5,2
2018,19,raikkonen,236.0,1,3
2018,19,bottas,227.0,0,4
2018,19,max_verstappen,216.0,2,5
2018,19,ricciardo,146.0,2,6
2018,19,hulkenberg,69.0,0,7
2018,19,perez,57.0,0,8
2018,19,kevin_magnussen,53.0,0,9
2018,19,alonso,50.0,0,10
2018,19,ocon,49.0,0,11
2018,19,sainz,45.0,0,12
2018,19,grosjean,31.0,0,13
2018,19,gasly,29.0,0,14
2018,19,leclerc,27.0,0,15
2018,19,vandoorne,12.0,0,16
2018,19,ericsson,9.0,0,17
2018,19,stroll,6.0,0,18
2018,19,brendon_hartley,4.0,0,19
2018,19,sirotkin,1.0,0,20
2018,20,hamilton,383.0,10,1
2018,20,vettel,302.0,5,2
2018,20,raikkonen,251.0,1,3
2018,20,bottas,237.0,0,4
2018,20,max_verstappen,234.0,2,5
2018,20,ricciardo,158.0,2,6
2018,20,hulkenberg,69.0,0,7
2018,20,perez,58.0,0,8
2018,20,kevin_magnussen,55.0,0,9
2018,20,alonso,50.0,0,10
2018,20,ocon,49.0,0,11
2018,20,sainz,45.0,0,12
2018,20,grosjean,35.0,0,13
2018,20,leclerc,33.0,0,14
2018,20,gasly,29.0,0,15
2018,20,vandoorne,12.0,0,16
2018,20,ericsson,9.0,0,17
2018,20,stroll,6.0,0,18
2018,20,brendon_hartley,4.0,0,19
2018,20,sirotkin,1.0,0,20
2018,21,hamilton,408.0,11,1
2018,21,vettel,320.0,5,2
2018,21,raikkonen,251.0,1,3
2018,21,max_verstappen,249.0,2,4
2018,21,bottas,247.0,0,5
2018,21,ricciardo,170.0,2,6
2018,21,hulkenberg,69.0,0,7
2018,21,perez,62.0,0,8
2018,21,kevin_magnussen,56.0,0,9
2018,21,sainz,53.0,0,10
2018,21,alonso,50.0,0,11
2018,21,ocon,49.0,0,12
2018,21,leclerc,39.0,0,13
2018,21,grosjean,37.0,0,14
2018,21,gasly,29.0,0,15
2018,21,vandoorne,12.0,0,16
2018,21,ericsson,9.0,0,17
2018,21,stroll,6.0,0,18
2018,21,brendon_hartley,4.0,0,19
2018,21,sirotkin,1.0,0,20
2019,1,bottas,26.0,1,1
2019,1,hamilton,18.0,0,2
2019,1,max_verstappen,15.0,0,3
2019,1,vettel,12.0,0,4
2019,1,leclerc,10.0,0,5
2019,1,kevin_magnussen,8.0,0,6
2019,1,hulkenberg,6.0,0,7
2019,1,raikkonen,4.0,0,8
2019,1,stroll,2.0,0,9
2019,1,kvyat,1.0,0,10
2019,1,gasly,0.0,0,11
2019,1,norris,0.0,0,12
2019,1,perez,0.0,0,13
2019,1,albon,0.0,0,14
2019,1,giovinazzi,0.0,0,15
2019,1,russell,0.0,0,16
2019,1,kubica,0.0,0,17
2019,1,grosjean,0.0,0,18
2019,1,ricciardo,0.0,0,19
2019,1,sainz,0.0,0,20
2019,2,bottas,44.0,1,1
2019,2,hamilton,43.0,1,2
2019,2,max_verstappen,27.0,0,3
2019,2,leclerc,26.0,0,4
2019,2,vettel,22.0,0,5
2019,2,raikkonen,10.0,0,6
2019,2,norris,8.0,0,7
2019,2,kevin_magnussen,8.0,0,8
2019,2,hulkenberg,6.0,0,9
2019,2,gasly,4.0,0,10
2019,2,albon,2.0,0,11
2019,2,stroll,2.0,0,12
2019,2,kvyat,1.0,0,13
2019,2,perez,1.0,0,14
2019,2,giovinazzi,0.0,0,15
2019,2,russell,0.0,0,16
2019,2,kubica,0.0,0,17
2019,2,ricciardo,0.0,0,18
2019,2,grosjean,0.0,0,19
2019,2,sainz,0.0,0,20
2019,3,hamilton,68.0,2,1
2019,3,bottas,62.0,1,2
2019,3,max_verstappen,39.0,0,3
2019,3,vettel,37.0,0,4
2019,3,leclerc,36.0,0,5
2019,3,gasly,13.0,0,6
2019,3,raikkonen,12.0,0,7
2019,3,norris,8.0,0,8
2019,3,kevin_magnussen,8.0,0,9
2019,3,hulkenberg,6.0,0,10
2019,3,ricciardo,6.0,0,11
2019,3,perez,5.0,0,12
2019,3,albon,3.0,0,13
2019,3,stroll,2.0,0,14
2019,3,kvyat,1.0,0,15
2019,3,giovinazzi,0.0,0,16
2019,3,grosjean,0.0,0,17
2019,3,sainz,0.0,0,18
2019,3,russell,0.0,0,19
2019,3,kubica,0.0,0,20
2019,4,bottas,87.0,2,1
2019,4,hamilton,86.0,2,2
2019,4,vettel,52.0,0,3
2019,4,max_verstappen,51.0,0,4
2019,4,leclerc,47.0,0,5
2019,4,perez,13.0,0,6
2019,4,gasly,13.0,0,7
2019,4,raikkonen,13.0,0,8
2019,4,norris,12.0,0,9
2019,4,kevin_magnussen,8.0,0,10
2019,4,hulkenberg,6.0,0,11
2019,4,sainz,6.0,0,12
2019,4,ricciardo,6.0,0,13
2019,4,stroll,4.0,0,14
2019,4,albon,3.0,0,15
2019,4,kvyat,1.0,0,16
2019,4,giovinazzi,0.0,0,17
2019,4,grosjean,0.0,0,18
2019,4,russell,0.0,0,19
2019,4,kubica,0.0,0,20
2019,5,hamilton,112.0,3,1
2019,5,bottas,105.0,2,2
2019,5,max_verstappen,66.0,0,3
2019,5,vettel,64.0,0,4
2019,5,leclerc,57.0,0,5
2019,5,gasly,21.0,0,6
2019,5,kevin_magnussen,14.0,0,7
2019,5,perez,13.0,0,8
2019,5,raikkonen,13.0,0,9
2019,5,norris,12.0,0,10
2019,5,sainz,10.0,0,11
2019,5,ricciardo,6.0,0,12
2019,5,hulkenberg,6.0,0,13
2019,5,stroll,4.0,0,14
2019,5,albon,3.0,0,15
2019,5,kvyat,3.0,0,16
2019,5,grosjean,1.0,0,17
2019,5,giovinazzi,0.0,0,18
2019,5,russell,0.0,0,19
2019,5,kubica,0.0,0,20
2019,6,hamilton,137.0,4,1
2019,6,bottas,120.0,2,2
2019,6,vettel,82.0,0,3
2019,6,max_verstappen,78.0,0,4
2019,6,leclerc,57.0,0,5
2019,6,gasly,32.0,0,6
2019,6,sainz,18.0,0,7
2019,6,kevin_magnussen,14.0,0,8
2019,6,perez,13.0,0,9
2019,6,raikkonen,13.0,0,10
2019,6,norris,12.0,0,11
2019,6,kvyat,9.0,0,12
2019,6,ricciardo,8.0,0,13
2019,6,albon,7.0,0,14
2019,6,hulkenberg,6.0,0,15
2019,6,stroll,4.0,0,16
2019,6,grosjean,2.0,0,17
2019,6,giovinazzi,0.0,0,18
2019,6,russell,0.0,0,19
